PracticeJapanese Scores (version 0.6.17)

Kanji Scores:
決勝: Vocab Quiz Score = 4, Filling Quiz Score = 4
錆び: Vocab Quiz Score = 4, Filling Quiz Score = 4
創造: Vocab Quiz Score = 4, Filling Quiz Score = 4
発生: Vocab Quiz Score = 4, Filling Quiz Score = 4
反する: Vocab Quiz Score = 4, Filling Quiz Score = 4
上手: Vocab Quiz Score = 4, Filling Quiz Score = 4
手掛ける: Vocab Quiz Score = 4, Filling Quiz Score = 4
反乱: Vocab Quiz Score = 4, Filling Quiz Score = 4
何気ない: Vocab Quiz Score = 4, Filling Quiz Score = 4
際: Vocab Quiz Score = 4, Filling Quiz Score = 4
堪える: Vocab Quiz Score = 4, Filling Quiz Score = 4
窮屈: Vocab Quiz Score = 4, Filling Quiz Score = 4
就業: Vocab Quiz Score = 4, Filling Quiz Score = 4
発条: Vocab Quiz Score = 4, Filling Quiz Score = 4
値打ち: Vocab Quiz Score = 4, Filling Quiz Score = 4
雑談: Vocab Quiz Score = 4, Filling Quiz Score = 4
お祖父さん: Vocab Quiz Score = 4, Filling Quiz Score = 4
何時: Vocab Quiz Score = 4, Filling Quiz Score = 4
謙る: Vocab Quiz Score = 4, Filling Quiz Score = 4
造る: Vocab Quiz Score = 4, Filling Quiz Score = 4
本場: Vocab Quiz Score = 4, Filling Quiz Score = 4
寄り掛かる: Vocab Quiz Score = 4, Filling Quiz Score = 4
整える: Vocab Quiz Score = 4, Filling Quiz Score = 4
堤防: Vocab Quiz Score = 4, Filling Quiz Score = 4
演習: Vocab Quiz Score = 4, Filling Quiz Score = 4
防火: Vocab Quiz Score = 4, Filling Quiz Score = 4
異見: Vocab Quiz Score = 4, Filling Quiz Score = 4
制裁: Vocab Quiz Score = 4, Filling Quiz Score = 4
待ち合わせ: Vocab Quiz Score = 4, Filling Quiz Score = 4
類推: Vocab Quiz Score = 4, Filling Quiz Score = 4
決断: Vocab Quiz Score = 4, Filling Quiz Score = 4
解剖: Vocab Quiz Score = 4, Filling Quiz Score = 4
書評: Vocab Quiz Score = 4, Filling Quiz Score = 4
印: Vocab Quiz Score = 4, Filling Quiz Score = 4
怒る: Vocab Quiz Score = 4, Filling Quiz Score = 4
司る: Vocab Quiz Score = 4, Filling Quiz Score = 4
日取り: Vocab Quiz Score = 4, Filling Quiz Score = 4
境遇: Vocab Quiz Score = 4, Filling Quiz Score = 4
煌々と: Vocab Quiz Score = 4, Filling Quiz Score = 4
殴る: Vocab Quiz Score = 4, Filling Quiz Score = 4
設ける: Vocab Quiz Score = 4, Filling Quiz Score = 4
館: Vocab Quiz Score = 4, Filling Quiz Score = 4
運送: Vocab Quiz Score = 4, Filling Quiz Score = 4
領域: Vocab Quiz Score = 4, Filling Quiz Score = 4
覆面: Vocab Quiz Score = 4, Filling Quiz Score = 4
植わる: Vocab Quiz Score = 4, Filling Quiz Score = 4
寄与: Vocab Quiz Score = 4, Filling Quiz Score = 4
筈: Vocab Quiz Score = 4, Filling Quiz Score = 4
女史: Vocab Quiz Score = 4, Filling Quiz Score = 4
何時でも: Vocab Quiz Score = 4, Filling Quiz Score = 4
推進: Vocab Quiz Score = 4, Filling Quiz Score = 4
任す: Vocab Quiz Score = 4, Filling Quiz Score = 4
魂: Vocab Quiz Score = 4, Filling Quiz Score = 4
点検: Vocab Quiz Score = 4, Filling Quiz Score = 4
玉: Vocab Quiz Score = 4, Filling Quiz Score = 4
図る: Vocab Quiz Score = 4, Filling Quiz Score = 4
和やか: Vocab Quiz Score = 4, Filling Quiz Score = 4
対して: Vocab Quiz Score = 4, Filling Quiz Score = 4
正解: Vocab Quiz Score = 4, Filling Quiz Score = 4
本気: Vocab Quiz Score = 4, Filling Quiz Score = 4
校: Vocab Quiz Score = 4, Filling Quiz Score = 4
獲物: Vocab Quiz Score = 4, Filling Quiz Score = 4
中傷: Vocab Quiz Score = 4, Filling Quiz Score = 4
悪口: Vocab Quiz Score = 4, Filling Quiz Score = 4
扱い: Vocab Quiz Score = 4, Filling Quiz Score = 4
待ち遠しい: Vocab Quiz Score = 4, Filling Quiz Score = 4
反: Vocab Quiz Score = 4, Filling Quiz Score = 4
接触: Vocab Quiz Score = 4, Filling Quiz Score = 4
地形: Vocab Quiz Score = 4, Filling Quiz Score = 4
追跡: Vocab Quiz Score = 4, Filling Quiz Score = 4
加入: Vocab Quiz Score = 4, Filling Quiz Score = 4
折衷: Vocab Quiz Score = 4, Filling Quiz Score = 4
討論: Vocab Quiz Score = 4, Filling Quiz Score = 4
詳細: Vocab Quiz Score = 4, Filling Quiz Score = 4
平常: Vocab Quiz Score = 4, Filling Quiz Score = 4
綴じる: Vocab Quiz Score = 4, Filling Quiz Score = 4
駆け足: Vocab Quiz Score = 4, Filling Quiz Score = 4
議案: Vocab Quiz Score = 4, Filling Quiz Score = 4
棟: Vocab Quiz Score = 4, Filling Quiz Score = 4
陶器: Vocab Quiz Score = 4, Filling Quiz Score = 4
用紙: Vocab Quiz Score = 4, Filling Quiz Score = 4
隔週: Vocab Quiz Score = 4, Filling Quiz Score = 4
切れ目: Vocab Quiz Score = 4, Filling Quiz Score = 4
悩み: Vocab Quiz Score = 4, Filling Quiz Score = 4
手近: Vocab Quiz Score = 4, Filling Quiz Score = 4
排除: Vocab Quiz Score = 4, Filling Quiz Score = 4
僕: Vocab Quiz Score = 4, Filling Quiz Score = 4
ヶ月: Vocab Quiz Score = 4, Filling Quiz Score = 4
奨励: Vocab Quiz Score = 4, Filling Quiz Score = 4
隔たる: Vocab Quiz Score = 4, Filling Quiz Score = 4
婉曲: Vocab Quiz Score = 4, Filling Quiz Score = 4
有機: Vocab Quiz Score = 4, Filling Quiz Score = 4
岩石: Vocab Quiz Score = 4, Filling Quiz Score = 4
誰: Vocab Quiz Score = 4, Filling Quiz Score = 4
情: Vocab Quiz Score = 4, Filling Quiz Score = 4
喧しい: Vocab Quiz Score = 4, Filling Quiz Score = 4
負う: Vocab Quiz Score = 4, Filling Quiz Score = 4
情け深い: Vocab Quiz Score = 4, Filling Quiz Score = 4
嫋か: Vocab Quiz Score = 4, Filling Quiz Score = 4
一々: Vocab Quiz Score = 4, Filling Quiz Score = 4
告げる: Vocab Quiz Score = 4, Filling Quiz Score = 4
奇麗: Vocab Quiz Score = 4, Filling Quiz Score = 4
模範: Vocab Quiz Score = 4, Filling Quiz Score = 4
大胆: Vocab Quiz Score = 4, Filling Quiz Score = 4
ぶら下げる: Vocab Quiz Score = 4, Filling Quiz Score = 4
補助: Vocab Quiz Score = 4, Filling Quiz Score = 4
叫び: Vocab Quiz Score = 4, Filling Quiz Score = 4
窮乏: Vocab Quiz Score = 4, Filling Quiz Score = 4
言い訳: Vocab Quiz Score = 4, Filling Quiz Score = 4
諄い: Vocab Quiz Score = 4, Filling Quiz Score = 4
滅亡: Vocab Quiz Score = 4, Filling Quiz Score = 4
御免なさい: Vocab Quiz Score = 4, Filling Quiz Score = 4
泊: Vocab Quiz Score = 4, Filling Quiz Score = 4
形態: Vocab Quiz Score = 4, Filling Quiz Score = 4
箇箇: Vocab Quiz Score = 4, Filling Quiz Score = 4
演じる: Vocab Quiz Score = 4, Filling Quiz Score = 4
講習: Vocab Quiz Score = 4, Filling Quiz Score = 4
制する: Vocab Quiz Score = 4, Filling Quiz Score = 4
自覚: Vocab Quiz Score = 4, Filling Quiz Score = 4
削減: Vocab Quiz Score = 4, Filling Quiz Score = 4
零れる: Vocab Quiz Score = 4, Filling Quiz Score = 4
放り出す: Vocab Quiz Score = 4, Filling Quiz Score = 4
燃焼: Vocab Quiz Score = 4, Filling Quiz Score = 4
聴覚: Vocab Quiz Score = 4, Filling Quiz Score = 4
売り出す: Vocab Quiz Score = 4, Filling Quiz Score = 4
藻掻く: Vocab Quiz Score = 4, Filling Quiz Score = 4
共: Vocab Quiz Score = 4, Filling Quiz Score = 4
設定: Vocab Quiz Score = 4, Filling Quiz Score = 4
愚痴: Vocab Quiz Score = 4, Filling Quiz Score = 4
主演: Vocab Quiz Score = 4, Filling Quiz Score = 4
衝撃: Vocab Quiz Score = 4, Filling Quiz Score = 4
作: Vocab Quiz Score = 4, Filling Quiz Score = 4
民主: Vocab Quiz Score = 4, Filling Quiz Score = 4
中和: Vocab Quiz Score = 4, Filling Quiz Score = 4
真っ二つ: Vocab Quiz Score = 4, Filling Quiz Score = 4
此の: Vocab Quiz Score = 4, Filling Quiz Score = 4
出生: Vocab Quiz Score = 4, Filling Quiz Score = 4
作物: Vocab Quiz Score = 4, Filling Quiz Score = 4
歎: Vocab Quiz Score = 4, Filling Quiz Score = 4
無効: Vocab Quiz Score = 4, Filling Quiz Score = 4
公然: Vocab Quiz Score = 4, Filling Quiz Score = 4
立ち寄る: Vocab Quiz Score = 4, Filling Quiz Score = 4
放棄: Vocab Quiz Score = 4, Filling Quiz Score = 4
その為: Vocab Quiz Score = 4, Filling Quiz Score = 4
高原: Vocab Quiz Score = 4, Filling Quiz Score = 4
学歴: Vocab Quiz Score = 4, Filling Quiz Score = 4
孤児: Vocab Quiz Score = 4, Filling Quiz Score = 4
形成: Vocab Quiz Score = 4, Filling Quiz Score = 4
手芸: Vocab Quiz Score = 4, Filling Quiz Score = 4
点線: Vocab Quiz Score = 4, Filling Quiz Score = 4
種々: Vocab Quiz Score = 4, Filling Quiz Score = 4
奇数: Vocab Quiz Score = 4, Filling Quiz Score = 4
お使い: Vocab Quiz Score = 4, Filling Quiz Score = 4
次: Vocab Quiz Score = 4, Filling Quiz Score = 4
昼間: Vocab Quiz Score = 4, Filling Quiz Score = 4
現行: Vocab Quiz Score = 4, Filling Quiz Score = 4
中程: Vocab Quiz Score = 4, Filling Quiz Score = 4
無難: Vocab Quiz Score = 4, Filling Quiz Score = 4
当てはまる: Vocab Quiz Score = 4, Filling Quiz Score = 4
平方: Vocab Quiz Score = 4, Filling Quiz Score = 4
変動: Vocab Quiz Score = 4, Filling Quiz Score = 4
嘘つき: Vocab Quiz Score = 4, Filling Quiz Score = 4
漕ぐ: Vocab Quiz Score = 4, Filling Quiz Score = 4
然し: Vocab Quiz Score = 4, Filling Quiz Score = 4
直面: Vocab Quiz Score = 4, Filling Quiz Score = 4
概説: Vocab Quiz Score = 4, Filling Quiz Score = 4
科: Vocab Quiz Score = 4, Filling Quiz Score = 4
悩ましい: Vocab Quiz Score = 4, Filling Quiz Score = 4
どうぞ宜しく: Vocab Quiz Score = 4, Filling Quiz Score = 4
渋い: Vocab Quiz Score = 4, Filling Quiz Score = 4
振り出し: Vocab Quiz Score = 4, Filling Quiz Score = 4
確立: Vocab Quiz Score = 4, Filling Quiz Score = 4
不景気: Vocab Quiz Score = 4, Filling Quiz Score = 4
見せ物: Vocab Quiz Score = 4, Filling Quiz Score = 4
山腹: Vocab Quiz Score = 4, Filling Quiz Score = 4
複合: Vocab Quiz Score = 4, Filling Quiz Score = 4
いい加減: Vocab Quiz Score = 4, Filling Quiz Score = 4
入浴: Vocab Quiz Score = 4, Filling Quiz Score = 4
肥料: Vocab Quiz Score = 4, Filling Quiz Score = 4
平行: Vocab Quiz Score = 4, Filling Quiz Score = 4
和: Vocab Quiz Score = 4, Filling Quiz Score = 4
弁解: Vocab Quiz Score = 4, Filling Quiz Score = 4
労力: Vocab Quiz Score = 4, Filling Quiz Score = 4
其処で: Vocab Quiz Score = 4, Filling Quiz Score = 4
庶民: Vocab Quiz Score = 4, Filling Quiz Score = 4
爆弾: Vocab Quiz Score = 4, Filling Quiz Score = 4
決まる: Vocab Quiz Score = 4, Filling Quiz Score = 4
心掛け: Vocab Quiz Score = 4, Filling Quiz Score = 4
紛らわしい: Vocab Quiz Score = 4, Filling Quiz Score = 4
画: Vocab Quiz Score = 4, Filling Quiz Score = 4
庁: Vocab Quiz Score = 4, Filling Quiz Score = 4
電源: Vocab Quiz Score = 4, Filling Quiz Score = 4
法学: Vocab Quiz Score = 4, Filling Quiz Score = 4
野心: Vocab Quiz Score = 4, Filling Quiz Score = 4
煌びやか: Vocab Quiz Score = 4, Filling Quiz Score = 4
大概: Vocab Quiz Score = 4, Filling Quiz Score = 4
犯す: Vocab Quiz Score = 4, Filling Quiz Score = 4
牧師: Vocab Quiz Score = 4, Filling Quiz Score = 4
最早: Vocab Quiz Score = 4, Filling Quiz Score = 4
住: Vocab Quiz Score = 4, Filling Quiz Score = 4
飲み込む: Vocab Quiz Score = 4, Filling Quiz Score = 4
溶液: Vocab Quiz Score = 4, Filling Quiz Score = 4
崖: Vocab Quiz Score = 4, Filling Quiz Score = 4
酸: Vocab Quiz Score = 4, Filling Quiz Score = 4
合間: Vocab Quiz Score = 4, Filling Quiz Score = 4
空ろ: Vocab Quiz Score = 4, Filling Quiz Score = 4
証言: Vocab Quiz Score = 4, Filling Quiz Score = 4
蒸留: Vocab Quiz Score = 4, Filling Quiz Score = 4
妥協: Vocab Quiz Score = 4, Filling Quiz Score = 4
改訂: Vocab Quiz Score = 4, Filling Quiz Score = 4
冷淡: Vocab Quiz Score = 4, Filling Quiz Score = 4
奉仕: Vocab Quiz Score = 4, Filling Quiz Score = 4
痺れる: Vocab Quiz Score = 4, Filling Quiz Score = 4
涸れる: Vocab Quiz Score = 4, Filling Quiz Score = 4
模倣: Vocab Quiz Score = 4, Filling Quiz Score = 4
自動詞: Vocab Quiz Score = 4, Filling Quiz Score = 4
変革: Vocab Quiz Score = 4, Filling Quiz Score = 4
欠乏: Vocab Quiz Score = 4, Filling Quiz Score = 4
悪: Vocab Quiz Score = 4, Filling Quiz Score = 4
業績: Vocab Quiz Score = 4, Filling Quiz Score = 4
化合: Vocab Quiz Score = 4, Filling Quiz Score = 4
徐々: Vocab Quiz Score = 4, Filling Quiz Score = 4
在庫: Vocab Quiz Score = 4, Filling Quiz Score = 4
見合い: Vocab Quiz Score = 4, Filling Quiz Score = 4
店: Vocab Quiz Score = 4, Filling Quiz Score = 4
訂正: Vocab Quiz Score = 4, Filling Quiz Score = 4
制服: Vocab Quiz Score = 4, Filling Quiz Score = 4
投入: Vocab Quiz Score = 4, Filling Quiz Score = 4
毎: Vocab Quiz Score = 4, Filling Quiz Score = 4
抜け出す: Vocab Quiz Score = 4, Filling Quiz Score = 4
実: Vocab Quiz Score = 4, Filling Quiz Score = 4
土産: Vocab Quiz Score = 4, Filling Quiz Score = 4
面: Vocab Quiz Score = 4, Filling Quiz Score = 4
推理: Vocab Quiz Score = 4, Filling Quiz Score = 4
怪獣: Vocab Quiz Score = 4, Filling Quiz Score = 4
技能: Vocab Quiz Score = 4, Filling Quiz Score = 4
採算: Vocab Quiz Score = 4, Filling Quiz Score = 4
乾: Vocab Quiz Score = 4, Filling Quiz Score = 4
同級: Vocab Quiz Score = 4, Filling Quiz Score = 4
堂々: Vocab Quiz Score = 4, Filling Quiz Score = 4
重: Vocab Quiz Score = 4, Filling Quiz Score = 4
香辛料: Vocab Quiz Score = 4, Filling Quiz Score = 4
導入: Vocab Quiz Score = 4, Filling Quiz Score = 4
治安: Vocab Quiz Score = 4, Filling Quiz Score = 4
憤慨: Vocab Quiz Score = 4, Filling Quiz Score = 4
紳士: Vocab Quiz Score = 4, Filling Quiz Score = 4
暴露: Vocab Quiz Score = 4, Filling Quiz Score = 4
優位: Vocab Quiz Score = 4, Filling Quiz Score = 4
取り次ぐ: Vocab Quiz Score = 4, Filling Quiz Score = 4
蛋白質: Vocab Quiz Score = 4, Filling Quiz Score = 4
切開: Vocab Quiz Score = 4, Filling Quiz Score = 4
膨脹: Vocab Quiz Score = 4, Filling Quiz Score = 4
原典: Vocab Quiz Score = 4, Filling Quiz Score = 4
妊娠: Vocab Quiz Score = 4, Filling Quiz Score = 4
勤務: Vocab Quiz Score = 4, Filling Quiz Score = 4
嗚呼: Vocab Quiz Score = 4, Filling Quiz Score = 4
混む: Vocab Quiz Score = 4, Filling Quiz Score = 4
換算: Vocab Quiz Score = 4, Filling Quiz Score = 4
身体: Vocab Quiz Score = 4, Filling Quiz Score = 4
真下: Vocab Quiz Score = 4, Filling Quiz Score = 4
進行: Vocab Quiz Score = 4, Filling Quiz Score = 4
人体: Vocab Quiz Score = 4, Filling Quiz Score = 4
崇拝: Vocab Quiz Score = 4, Filling Quiz Score = 4
創刊: Vocab Quiz Score = 4, Filling Quiz Score = 4
見晴らし: Vocab Quiz Score = 4, Filling Quiz Score = 4
我がまま: Vocab Quiz Score = 4, Filling Quiz Score = 4
配列: Vocab Quiz Score = 4, Filling Quiz Score = 4
産物: Vocab Quiz Score = 4, Filling Quiz Score = 4
選挙: Vocab Quiz Score = 4, Filling Quiz Score = 4
例え: Vocab Quiz Score = 4, Filling Quiz Score = 4
迫害: Vocab Quiz Score = 4, Filling Quiz Score = 4
語源: Vocab Quiz Score = 4, Filling Quiz Score = 4
不山戯る: Vocab Quiz Score = 4, Filling Quiz Score = 4
調停: Vocab Quiz Score = 4, Filling Quiz Score = 4
危害: Vocab Quiz Score = 4, Filling Quiz Score = 4
言論: Vocab Quiz Score = 4, Filling Quiz Score = 4
遣る: Vocab Quiz Score = 4, Filling Quiz Score = 4
自我: Vocab Quiz Score = 4, Filling Quiz Score = 4
可愛い: Vocab Quiz Score = 4, Filling Quiz Score = 4
鳥居: Vocab Quiz Score = 4, Filling Quiz Score = 4
裾: Vocab Quiz Score = 4, Filling Quiz Score = 4
肉体: Vocab Quiz Score = 4, Filling Quiz Score = 4
核: Vocab Quiz Score = 4, Filling Quiz Score = 4
止むを得ない: Vocab Quiz Score = 4, Filling Quiz Score = 4
お八: Vocab Quiz Score = 4, Filling Quiz Score = 4
過多: Vocab Quiz Score = 4, Filling Quiz Score = 4
格差: Vocab Quiz Score = 4, Filling Quiz Score = 4
同い年: Vocab Quiz Score = 4, Filling Quiz Score = 4
蔵: Vocab Quiz Score = 4, Filling Quiz Score = 4
控える: Vocab Quiz Score = 4, Filling Quiz Score = 4
腫れる: Vocab Quiz Score = 4, Filling Quiz Score = 4
発足: Vocab Quiz Score = 4, Filling Quiz Score = 4
連なる: Vocab Quiz Score = 4, Filling Quiz Score = 4
其方: Vocab Quiz Score = 4, Filling Quiz Score = 4
麻: Vocab Quiz Score = 4, Filling Quiz Score = 4
仕上げ: Vocab Quiz Score = 4, Filling Quiz Score = 4
宿命: Vocab Quiz Score = 4, Filling Quiz Score = 4
錯覚: Vocab Quiz Score = 4, Filling Quiz Score = 4
煙たい: Vocab Quiz Score = 4, Filling Quiz Score = 4
拐う: Vocab Quiz Score = 4, Filling Quiz Score = 4
呼び止める: Vocab Quiz Score = 4, Filling Quiz Score = 4
軈て: Vocab Quiz Score = 4, Filling Quiz Score = 4
経過: Vocab Quiz Score = 4, Filling Quiz Score = 4
呆然: Vocab Quiz Score = 4, Filling Quiz Score = 4
事業: Vocab Quiz Score = 4, Filling Quiz Score = 4
日焼け: Vocab Quiz Score = 4, Filling Quiz Score = 4
事項: Vocab Quiz Score = 4, Filling Quiz Score = 4
垢: Vocab Quiz Score = 4, Filling Quiz Score = 4
怒鳴る: Vocab Quiz Score = 4, Filling Quiz Score = 4
凶作: Vocab Quiz Score = 4, Filling Quiz Score = 4
染みる: Vocab Quiz Score = 4, Filling Quiz Score = 4
無能: Vocab Quiz Score = 4, Filling Quiz Score = 4
繁栄: Vocab Quiz Score = 4, Filling Quiz Score = 4
肝心: Vocab Quiz Score = 4, Filling Quiz Score = 4
軌道: Vocab Quiz Score = 4, Filling Quiz Score = 4
連休: Vocab Quiz Score = 4, Filling Quiz Score = 4
残高: Vocab Quiz Score = 4, Filling Quiz Score = 4
家主: Vocab Quiz Score = 4, Filling Quiz Score = 4
優: Vocab Quiz Score = 4, Filling Quiz Score = 4
絶つ: Vocab Quiz Score = 4, Filling Quiz Score = 4
残金: Vocab Quiz Score = 4, Filling Quiz Score = 4
誤魔化す: Vocab Quiz Score = 4, Filling Quiz Score = 4
理性: Vocab Quiz Score = 4, Filling Quiz Score = 4
亜科: Vocab Quiz Score = 4, Filling Quiz Score = 4
聞き取り: Vocab Quiz Score = 4, Filling Quiz Score = 4
甘い: Vocab Quiz Score = 4, Filling Quiz Score = 4
公立: Vocab Quiz Score = 4, Filling Quiz Score = 4
緩める: Vocab Quiz Score = 4, Filling Quiz Score = 4
貴族: Vocab Quiz Score = 4, Filling Quiz Score = 4
風俗: Vocab Quiz Score = 4, Filling Quiz Score = 4
碁盤: Vocab Quiz Score = 4, Filling Quiz Score = 4
受かる: Vocab Quiz Score = 4, Filling Quiz Score = 4
繁盛: Vocab Quiz Score = 4, Filling Quiz Score = 4
利潤: Vocab Quiz Score = 4, Filling Quiz Score = 4
綻びる: Vocab Quiz Score = 4, Filling Quiz Score = 4
出切る: Vocab Quiz Score = 4, Filling Quiz Score = 4
任務: Vocab Quiz Score = 4, Filling Quiz Score = 4
局限: Vocab Quiz Score = 4, Filling Quiz Score = 4
放射能: Vocab Quiz Score = 4, Filling Quiz Score = 4
橋渡し: Vocab Quiz Score = 4, Filling Quiz Score = 4
熱量: Vocab Quiz Score = 4, Filling Quiz Score = 4
見落とす: Vocab Quiz Score = 4, Filling Quiz Score = 4
未: Vocab Quiz Score = 4, Filling Quiz Score = 4
促す: Vocab Quiz Score = 4, Filling Quiz Score = 4
製鉄: Vocab Quiz Score = 4, Filling Quiz Score = 4
作戦: Vocab Quiz Score = 4, Filling Quiz Score = 4
面皰: Vocab Quiz Score = 4, Filling Quiz Score = 4
社: Vocab Quiz Score = 4, Filling Quiz Score = 4
規制: Vocab Quiz Score = 4, Filling Quiz Score = 4
到底: Vocab Quiz Score = 4, Filling Quiz Score = 4
語彙: Vocab Quiz Score = 4, Filling Quiz Score = 4
麻痺: Vocab Quiz Score = 4, Filling Quiz Score = 4
廃止: Vocab Quiz Score = 4, Filling Quiz Score = 4
察する: Vocab Quiz Score = 4, Filling Quiz Score = 4
正しく: Vocab Quiz Score = 4, Filling Quiz Score = 4
改革: Vocab Quiz Score = 4, Filling Quiz Score = 4
織物: Vocab Quiz Score = 4, Filling Quiz Score = 4
反感: Vocab Quiz Score = 4, Filling Quiz Score = 4
下位: Vocab Quiz Score = 4, Filling Quiz Score = 4
地元: Vocab Quiz Score = 4, Filling Quiz Score = 4
受け入れ: Vocab Quiz Score = 4, Filling Quiz Score = 4
揺さぶる: Vocab Quiz Score = 4, Filling Quiz Score = 4
愛でたい: Vocab Quiz Score = 4, Filling Quiz Score = 4
取り引き: Vocab Quiz Score = 4, Filling Quiz Score = 4
万人: Vocab Quiz Score = 4, Filling Quiz Score = 4
動的: Vocab Quiz Score = 4, Filling Quiz Score = 4
殿: Vocab Quiz Score = 4, Filling Quiz Score = 4
戦闘: Vocab Quiz Score = 4, Filling Quiz Score = 4
了: Vocab Quiz Score = 4, Filling Quiz Score = 4
励む: Vocab Quiz Score = 4, Filling Quiz Score = 4
改良: Vocab Quiz Score = 4, Filling Quiz Score = 4
職務: Vocab Quiz Score = 4, Filling Quiz Score = 4
僅: Vocab Quiz Score = 4, Filling Quiz Score = 4
冬眠: Vocab Quiz Score = 4, Filling Quiz Score = 4
文書: Vocab Quiz Score = 4, Filling Quiz Score = 4
有望: Vocab Quiz Score = 4, Filling Quiz Score = 4
敵: Vocab Quiz Score = 4, Filling Quiz Score = 4
誇張: Vocab Quiz Score = 4, Filling Quiz Score = 4
冷蔵: Vocab Quiz Score = 4, Filling Quiz Score = 4
暇: Vocab Quiz Score = 4, Filling Quiz Score = 4
嘴: Vocab Quiz Score = 4, Filling Quiz Score = 4
宮殿: Vocab Quiz Score = 4, Filling Quiz Score = 4
蹴飛ばす: Vocab Quiz Score = 4, Filling Quiz Score = 4
内部: Vocab Quiz Score = 4, Filling Quiz Score = 4
慣行: Vocab Quiz Score = 4, Filling Quiz Score = 4
神聖: Vocab Quiz Score = 4, Filling Quiz Score = 4
咄嗟: Vocab Quiz Score = 4, Filling Quiz Score = 4
酸っぱい: Vocab Quiz Score = 4, Filling Quiz Score = 4
台無し: Vocab Quiz Score = 4, Filling Quiz Score = 4
規約: Vocab Quiz Score = 4, Filling Quiz Score = 4
固定: Vocab Quiz Score = 4, Filling Quiz Score = 4
給食: Vocab Quiz Score = 4, Filling Quiz Score = 4
打ち込む: Vocab Quiz Score = 4, Filling Quiz Score = 4
修飾: Vocab Quiz Score = 4, Filling Quiz Score = 4
展示: Vocab Quiz Score = 4, Filling Quiz Score = 4
用件: Vocab Quiz Score = 4, Filling Quiz Score = 4
掬う: Vocab Quiz Score = 4, Filling Quiz Score = 4
鞠: Vocab Quiz Score = 4, Filling Quiz Score = 4
忠実: Vocab Quiz Score = 4, Filling Quiz Score = 4
然うして: Vocab Quiz Score = 4, Filling Quiz Score = 4
控除: Vocab Quiz Score = 4, Filling Quiz Score = 4
手数: Vocab Quiz Score = 4, Filling Quiz Score = 4
沸騰: Vocab Quiz Score = 4, Filling Quiz Score = 4
前途: Vocab Quiz Score = 4, Filling Quiz Score = 4
検事: Vocab Quiz Score = 4, Filling Quiz Score = 4
此れ: Vocab Quiz Score = 4, Filling Quiz Score = 4
合致: Vocab Quiz Score = 4, Filling Quiz Score = 4
股: Vocab Quiz Score = 4, Filling Quiz Score = 4
軸: Vocab Quiz Score = 4, Filling Quiz Score = 4
転勤: Vocab Quiz Score = 4, Filling Quiz Score = 4
滑稽: Vocab Quiz Score = 4, Filling Quiz Score = 4
目覚める: Vocab Quiz Score = 4, Filling Quiz Score = 4
赴く: Vocab Quiz Score = 4, Filling Quiz Score = 4
書き取る: Vocab Quiz Score = 4, Filling Quiz Score = 4
原子: Vocab Quiz Score = 4, Filling Quiz Score = 4
束縛: Vocab Quiz Score = 4, Filling Quiz Score = 4
断面: Vocab Quiz Score = 4, Filling Quiz Score = 4
強硬: Vocab Quiz Score = 4, Filling Quiz Score = 4
次いで: Vocab Quiz Score = 4, Filling Quiz Score = 4
何と: Vocab Quiz Score = 4, Filling Quiz Score = 4
何方: Vocab Quiz Score = 4, Filling Quiz Score = 4
麻酔: Vocab Quiz Score = 4, Filling Quiz Score = 4
個性: Vocab Quiz Score = 4, Filling Quiz Score = 4
代用: Vocab Quiz Score = 4, Filling Quiz Score = 4
再現: Vocab Quiz Score = 4, Filling Quiz Score = 4
照合: Vocab Quiz Score = 4, Filling Quiz Score = 4
恐れ入る: Vocab Quiz Score = 4, Filling Quiz Score = 4
施す: Vocab Quiz Score = 4, Filling Quiz Score = 4
脚色: Vocab Quiz Score = 4, Filling Quiz Score = 4
剃る: Vocab Quiz Score = 4, Filling Quiz Score = 4
指差す: Vocab Quiz Score = 4, Filling Quiz Score = 4
調和: Vocab Quiz Score = 4, Filling Quiz Score = 4
小柄: Vocab Quiz Score = 4, Filling Quiz Score = 4
位地: Vocab Quiz Score = 4, Filling Quiz Score = 4
役職: Vocab Quiz Score = 4, Filling Quiz Score = 4
定まる: Vocab Quiz Score = 4, Filling Quiz Score = 4
学説: Vocab Quiz Score = 4, Filling Quiz Score = 4
密接: Vocab Quiz Score = 4, Filling Quiz Score = 4
班: Vocab Quiz Score = 4, Filling Quiz Score = 4
取り分: Vocab Quiz Score = 4, Filling Quiz Score = 4
真ん前: Vocab Quiz Score = 4, Filling Quiz Score = 4
良心: Vocab Quiz Score = 4, Filling Quiz Score = 4
生かす: Vocab Quiz Score = 4, Filling Quiz Score = 4
器官: Vocab Quiz Score = 4, Filling Quiz Score = 4
決議: Vocab Quiz Score = 4, Filling Quiz Score = 4
仕舞う: Vocab Quiz Score = 4, Filling Quiz Score = 4
排水: Vocab Quiz Score = 4, Filling Quiz Score = 4
周期: Vocab Quiz Score = 4, Filling Quiz Score = 4
野外: Vocab Quiz Score = 4, Filling Quiz Score = 4
愛憎: Vocab Quiz Score = 4, Filling Quiz Score = 4
産む: Vocab Quiz Score = 4, Filling Quiz Score = 4
捕らえる: Vocab Quiz Score = 4, Filling Quiz Score = 4
